,Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,2010 Population,Land-Sq-Mi,Density Per Sq Mile,contains_college
15,2126,Mattapan,MA,42.272098,-71.09425999999999,-5,1,"42.272098,-71.09426",25562,2.082,12277.61768,False
16,92114,San Diego,CA,32.706953999999996,-117.0542,-8,1,"32.706954,-117.0542",65433,8.238,7942.8259290000005,False
17,98144,Seattle,WA,47.585770000000004,-122.30081000000001,-8,1,"47.58577,-122.30081",26881,3.405,7894.566814,False
18,77046,Houston,TX,29.733181,-95.43131,-6,1,"29.733181,-95.43131",1196,0.11699999999999999,10222.22222,False
19,85225,Chandler,AZ,33.316349,-111.83063999999999,-7,0,"33.316349,-111.83064",69810,12.809000000000001,5450.074167,True
20,17010,Campbelltown,PA,40.280149,-76.5806,-5,1,"40.280149,-76.5806",182,0.034,5352.941175999999,False
21,94131,San Francisco,CA,37.741797,-122.4378,-8,1,"37.741797,-122.4378",26881,2.08,12923.557690000001,False
22,19115,Philadelphia,PA,40.09261,-75.04118000000001,-5,1,"40.09261,-75.04118",33207,5.614,5915.033844,False
23,8629,Trenton,NJ,40.219358,-74.73334,-5,1,"40.219358,-74.73334",12331,0.7959999999999999,15491.206030000001,False
24,92840,Garden Grove,CA,33.785166,-117.93406,-8,1,"33.785166,-117.93406",54083,5.2010000000000005,10398.5772,True
25,97233,Portland,OR,45.513242,-122.49985,-8,1,"45.513242,-122.49985",39367,4.52,8709.513273999999,False
26,14301,Niagara Falls,NY,43.096555,-79.03925,-5,1,"43.096555,-79.03925",12817,1.672,7665.669856,False
27,55408,Minneapolis,MN,44.947515,-93.28742,-6,1,"44.947515,-93.28742",29981,2.719,11026.48032,False
28,70065,Kenner,LA,30.022853,-90.25133000000001,-6,1,"30.022853,-90.25133",51116,8.031,6364.836259000001,False
29,44102,Cleveland,OH,41.473451000000004,-81.7358,-5,1,"41.473451,-81.7358",45014,6.0360000000000005,7457.5878060000005,True
30,11783,Seaford,NY,40.679752,-73.48959,-5,1,"40.679752,-73.48959",21288,3.5460000000000003,6003.384095,False
31,6513,New Haven,CT,41.315796999999996,-72.8803,-5,1,"41.315797,-72.8803",38978,7.2410000000000005,5382.958154999999,False
32,7030,Hoboken,NJ,40.744851000000004,-74.03294,-5,1,"40.744851,-74.03294",50005,1.264,39560.91772,True
33,78237,San Antonio,TX,29.422583000000003,-98.56584000000001,-6,1,"29.422583,-98.56584",36929,7.371,5010.039343,False
34,58705,Minot AFB,ND,48.234184,-101.297161,-6,1,"48.234184,-101.297161",751,0.149,5040.268456,False
35,92410,San Bernardino,CA,34.106965,-117.2975,-8,1,"34.106965,-117.2975",49410,8.22,6010.948904999999,False
36,33009,Hallandale,FL,25.987069,-80.15004,-5,1,"25.987069,-80.15004",39341,5.086,7735.155328,False
37,70001,Metairie,LA,29.984096,-90.16901999999999,-6,1,"29.984096,-90.16902",37996,5.999,6333.722287,True
38,21250,Baltimore,MD,39.258226,-76.713149,-5,1,"39.258226,-76.713149",3205,0.245,13081.63265,False
39,79935,El Paso,TX,31.784540999999997,-106.33705,-7,1,"31.784541,-106.33705",18042,3.4939999999999998,5163.709215999999,False
40,16503,Erie,PA,42.127807000000004,-80.06351,-5,1,"42.127807,-80.06351",16850,2.451,6874.745002,False
41,19401,Norristown,PA,40.123708,-75.33843,-5,1,"40.123708,-75.33843",41753,6.032,6921.916445999999,True
42,2139,Cambridge,MA,42.364346999999995,-71.10431,-5,1,"42.364347,-71.10431",36349,1.558,23330.55199,False
43,7666,Teaneck,NJ,40.890964000000004,-74.01115,-5,1,"40.890964,-74.01115",39776,6.027,6599.634975999999,True
44,78705,Austin,TX,30.292424,-97.73855999999999,-6,1,"30.292424,-97.73856",31340,2.1959999999999997,14271.40255,False
45,90220,Compton,CA,33.890566,-118.23666000000001,-8,1,"33.890566,-118.23666",49328,6.9110000000000005,7137.6067140000005,False
46,77072,Houston,TX,29.700898,-95.59002,-6,1,"29.700898,-95.59002",56526,7.331,7710.544264,True
47,92553,Moreno Valley,CA,33.923243,-117.24211000000001,-8,1,"33.923243,-117.24211",73722,10.134,7274.718769,False
48,14214,Buffalo,NY,42.941407,-78.83740999999999,-5,1,"42.941407,-78.83741",19775,2.8789999999999996,6868.704411,False
49,8840,Metuchen,NJ,40.543354,-74.3587,-5,1,"40.543354,-74.3587",16558,3.123,5301.95325,True
50,13208,Syracuse,NY,43.074566,-76.14747,-5,1,"43.074566,-76.14747",22854,4.1739999999999995,5475.323431,False
